"CNPJ_CIA","DT_REFER","VERSAO","DENOM_CIA","CD_CVM","CATEG_DOC","ID_DOC","DT_RECEB","LINK_DOC"
"62.258.884/0001-36","2021-01-01",1,"INTERCEMENT BRASIL S.A.",25992,"FRE NOVO",104586,"2021-07-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104586"
"62.258.884/0001-36","2021-01-01",2,"INTERCEMENT BRASIL S.A.",25992,"FRE NOVO",106524,"2021-07-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106524"
"62.258.884/0001-36","2021-01-01",3,"INTERCEMENT BRASIL S.A.",25992,"FRE NOVO",108919,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108919"
"62.307.848/0001-15","2021-01-01",1,"BANCO RCI BRASIL S.A.",21466,"FRE NOVO",105183,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105183"
"62.984.091/0001-02","2021-01-01",1,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",105627,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105627"
"62.984.091/0001-02","2021-01-01",2,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",105869,"2021-06-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105869"
"62.984.091/0001-02","2021-01-01",3,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",106590,"2021-07-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106590"
"62.984.091/0001-02","2021-01-01",4,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",107529,"2021-08-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107529"
"62.984.091/0001-02","2021-01-01",5,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",108430,"2021-09-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108430"
"62.984.091/0001-02","2021-01-01",6,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",108793,"2021-09-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108793"
"62.984.091/0001-02","2021-01-01",7,"CRUZEIRO DO SUL EDUCACIONAL S.A.",25526,"FRE NOVO",108817,"2021-09-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108817"
"64.904.295/0001-03","2021-02-28",1,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",95458,"2020-07-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95458"
"64.904.295/0001-03","2021-02-28",2,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",95971,"2020-08-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95971"
"64.904.295/0001-03","2021-02-28",3,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",97567,"2020-10-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97567"
"64.904.295/0001-03","2021-02-28",4,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",99608,"2021-01-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99608"
"64.904.295/0001-03","2021-02-28",5,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",102050,"2021-03-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102050"
"64.904.295/0001-03","2021-02-28",6,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",102755,"2021-04-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102755"
"64.904.295/0001-03","2021-02-28",7,"CAMIL ALIMENTOS S.A.",24228,"FRE NOVO",106391,"2021-07-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106391"
"65.654.303/0001-73","2021-01-01",1,"DIBENS LEASING S.A. - ARREND.MERCANTIL",14214,"FRE NOVO",105406,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105406"
"65.654.303/0001-73","2021-01-01",2,"DIBENS LEASING S.A. - ARREND.MERCANTIL",14214,"FRE NOVO",105865,"2021-06-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105865"
"65.654.303/0001-73","2021-01-01",3,"DIBENS LEASING S.A. - ARREND.MERCANTIL",14214,"FRE NOVO",106064,"2021-06-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106064"
"65.654.303/0001-73","2021-01-01",4,"DIBENS LEASING S.A. - ARREND.MERCANTIL",14214,"FRE NOVO",109800,"2021-11-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109800"
"67.010.660/0001-24","2021-01-01",1,"RNI NEGÓCIOS IMOBILIÁRIOS S.A.",20451,"FRE NOVO",105126,"2021-05-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105126"
"67.010.660/0001-24","2021-01-01",2,"RNI NEGÓCIOS IMOBILIÁRIOS S.A.",20451,"FRE NOVO",106836,"2021-07-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106836"
"67.010.660/0001-24","2021-01-01",3,"RNI NEGÓCIOS IMOBILIÁRIOS S.A.",20451,"FRE NOVO",110785,"2021-12-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110785"
"67.571.414/0001-41","2021-01-01",1,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,"FRE NOVO",105269,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105269"
"67.571.414/0001-41","2021-01-01",2,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,"FRE NOVO",106316,"2021-07-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106316"
"67.571.414/0001-41","2021-01-01",3,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,"FRE NOVO",106484,"2021-07-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106484"
"67.571.414/0001-41","2021-01-01",4,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,"FRE NOVO",107341,"2021-08-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107341"
"67.571.414/0001-41","2021-01-01",5,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,"FRE NOVO",108763,"2021-09-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108763"
"67.571.414/0001-41","2021-01-01",6,"VIVER INCORPORADORA E CONSTRUTORA S.A.",20702,"FRE NOVO",110515,"2021-11-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110515"
"67.620.377/0001-14","2021-01-01",1,"MINERVA S.A.",20931,"FRE NOVO",105350,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105350"
"67.620.377/0001-14","2021-01-01",2,"MINERVA S.A.",20931,"FRE NOVO",106130,"2021-06-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106130"
"67.620.377/0001-14","2021-01-01",3,"MINERVA S.A.",20931,"FRE NOVO",106376,"2021-07-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106376"
"67.620.377/0001-14","2021-01-01",4,"MINERVA S.A.",20931,"FRE NOVO",106666,"2021-07-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106666"
"67.620.377/0001-14","2021-01-01",5,"MINERVA S.A.",20931,"FRE NOVO",108220,"2021-08-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108220"
"67.620.377/0001-14","2021-01-01",6,"MINERVA S.A.",20931,"FRE NOVO",108658,"2021-09-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108658"
"67.620.377/0001-14","2021-01-01",7,"MINERVA S.A.",20931,"FRE NOVO",109124,"2021-10-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109124"
"67.620.377/0001-14","2021-01-01",8,"MINERVA S.A.",20931,"FRE NOVO",110419,"2021-11-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110419"
"67.620.377/0001-14","2021-01-01",9,"MINERVA S.A.",20931,"FRE NOVO",110895,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110895"
"67.620.377/0001-14","2021-01-01",10,"MINERVA S.A.",20931,"FRE NOVO",111032,"2021-12-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111032"
"71.208.516/0001-74","2021-01-01",1,"ALGAR TELECOM S/A",21032,"FRE NOVO",105468,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105468"
"71.208.516/0001-74","2021-01-01",2,"ALGAR TELECOM S/A",21032,"FRE NOVO",108325,"2021-08-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108325"
"71.476.527/0001-35","2021-01-01",1,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",105513,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105513"
"71.476.527/0001-35","2021-01-01",2,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",106133,"2021-06-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106133"
"71.476.527/0001-35","2021-01-01",3,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",106440,"2021-07-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106440"
"71.476.527/0001-35","2021-01-01",4,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",106602,"2021-07-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106602"
"71.476.527/0001-35","2021-01-01",5,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",107354,"2021-08-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107354"
"71.476.527/0001-35","2021-01-01",6,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",108433,"2021-09-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108433"
"71.476.527/0001-35","2021-01-01",7,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",108766,"2021-09-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108766"
"71.476.527/0001-35","2021-01-01",8,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",108905,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108905"
"71.476.527/0001-35","2021-01-01",9,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",108949,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108949"
"71.476.527/0001-35","2021-01-01",10,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",109103,"2021-10-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109103"
"71.476.527/0001-35","2021-01-01",11,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",110269,"2021-11-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110269"
"71.476.527/0001-35","2021-01-01",12,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",110441,"2021-11-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110441"
"71.476.527/0001-35","2021-01-01",13,"CONSTRUTORA TENDA S.A.",21148,"FRE NOVO",110743,"2021-12-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110743"
"71.673.990/0001-77","2021-01-01",1,"NATURA COSMETICOS S.A.",19550,"FRE NOVO",105517,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105517"
"71.673.990/0001-77","2021-01-01",2,"NATURA COSMETICOS S.A.",19550,"FRE NOVO",105847,"2021-06-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105847"
"71.673.990/0001-77","2021-01-01",3,"NATURA COSMETICOS S.A.",19550,"FRE NOVO",107443,"2021-08-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107443"
"73.178.600/0001-18","2021-01-01",1,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",104919,"2021-05-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104919"
"73.178.600/0001-18","2021-01-01",2,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",105746,"2021-06-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105746"
"73.178.600/0001-18","2021-01-01",3,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",106041,"2021-06-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106041"
"73.178.600/0001-18","2021-01-01",4,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",107283,"2021-08-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107283"
"73.178.600/0001-18","2021-01-01",5,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",108342,"2021-08-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108342"
"73.178.600/0001-18","2021-01-01",6,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",110343,"2021-11-19","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110343"
"73.178.600/0001-18","2021-01-01",7,"CYRELA BRAZIL REALTY S.A.EMPREEND E PART",14460,"FRE NOVO",110790,"2021-12-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110790"
"73.903.718/0001-61","2021-01-01",1,"SNB PARTICIPACOES SA",14303,"FRE NOVO",105166,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105166"
"75.315.333/0001-09","2021-01-01",1,"ATACADÃO S.A.",24171,"FRE NOVO",104939,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104939"
"75.315.333/0001-09","2021-01-01",2,"ATACADÃO S.A.",24171,"FRE NOVO",106769,"2021-07-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106769"
"75.315.333/0001-09","2021-01-01",3,"ATACADÃO S.A.",24171,"FRE NOVO",107165,"2021-08-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107165"
"75.315.333/0001-09","2021-01-01",4,"ATACADÃO S.A.",24171,"FRE NOVO",107429,"2021-08-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107429"
"75.315.333/0001-09","2021-01-01",5,"ATACADÃO S.A.",24171,"FRE NOVO",108767,"2021-09-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108767"
"75.609.123/0001-23","2021-01-01",1,"OURO VERDE LOCACAO E SERVICO S.A.",23280,"FRE NOVO",105540,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105540"
"75.609.123/0001-23","2021-01-01",2,"OURO VERDE LOCACAO E SERVICO S.A.",23280,"FRE NOVO",105915,"2021-06-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105915"
"75.609.123/0001-23","2021-01-01",3,"OURO VERDE LOCACAO E SERVICO S.A.",23280,"FRE NOVO",106152,"2021-06-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106152"
"75.609.123/0001-23","2021-01-01",4,"OURO VERDE LOCACAO E SERVICO S.A.",23280,"FRE NOVO",108821,"2021-09-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108821"
"75.609.123/0001-23","2021-01-01",5,"OURO VERDE LOCACAO E SERVICO S.A.",23280,"FRE NOVO",110521,"2021-11-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110521"
"76.483.817/0001-20","2021-01-01",1,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",103665,"2021-05-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103665"
"76.483.817/0001-20","2021-01-01",2,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",105918,"2021-06-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105918"
"76.483.817/0001-20","2021-01-01",3,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",106122,"2021-06-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106122"
"76.483.817/0001-20","2021-01-01",4,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",106221,"2021-06-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106221"
"76.483.817/0001-20","2021-01-01",5,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",108927,"2021-10-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108927"
"76.483.817/0001-20","2021-01-01",6,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",110733,"2021-12-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110733"
"76.483.817/0001-20","2021-01-01",7,"CIA PARANAENSE DE ENERGIA - COPEL",14311,"FRE NOVO",110896,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110896"
"76.484.013/0001-45","2021-01-01",1,"CIA SANEAMENTO DO PARANA - SANEPAR",18627,"FRE NOVO",104762,"2021-05-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104762"
"76.484.013/0001-45","2021-01-01",2,"CIA SANEAMENTO DO PARANA - SANEPAR",18627,"FRE NOVO",106001,"2021-06-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106001"
"76.484.013/0001-45","2021-01-01",3,"CIA SANEAMENTO DO PARANA - SANEPAR",18627,"FRE NOVO",106284,"2021-07-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106284"
"76.484.013/0001-45","2021-01-01",4,"CIA SANEAMENTO DO PARANA - SANEPAR",18627,"FRE NOVO",108193,"2021-08-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108193"
"76.535.764/0001-43","2021-01-01",1,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",105574,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105574"
"76.535.764/0001-43","2021-01-01",2,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",105914,"2021-06-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105914"
"76.535.764/0001-43","2021-01-01",3,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",106186,"2021-06-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106186"
"76.535.764/0001-43","2021-01-01",4,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",106730,"2021-07-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106730"
"76.535.764/0001-43","2021-01-01",5,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",107404,"2021-08-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107404"
"76.535.764/0001-43","2021-01-01",6,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",108541,"2021-09-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108541"
"76.535.764/0001-43","2021-01-01",7,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",109512,"2021-11-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109512"
"76.535.764/0001-43","2021-01-01",8,"OI S.A. - EM RECUPERAÇÃO JUDICIAL",11312,"FRE NOVO",110722,"2021-12-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110722"
"76.627.504/0001-06","2021-01-01",1,"INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL",7595,"FRE NOVO",106597,"2021-07-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106597"
"76.627.504/0001-06","2021-01-01",2,"INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL",7595,"FRE NOVO",107108,"2021-08-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107108"
"76.627.504/0001-06","2021-01-01",3,"INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL",7595,"FRE NOVO",108211,"2021-08-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108211"
"76.627.504/0001-06","2021-01-01",4,"INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL",7595,"FRE NOVO",108677,"2021-09-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108677"
"76.627.504/0001-06","2021-01-01",5,"INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL",7595,"FRE NOVO",109414,"2021-11-04","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109414"
